tweet_id,tweet_user_id,tweet_created_at_year,tweet_created_at_month,tweet_created_at_day,tweet_created_at_hour,tweet_hashtag_count,tweet_url_count,tweet_mention_count,tweet_has_attachment,tweet_language_id,virality,is_viral,topic_count,tweets_attachment_class
5472,1,2018,10,21,20,1.0,2.0,0.0,True,0,1,0,9,image
25155,4,2018,10,19,21,1.0,0.0,1.0,False,0,2,0,9,none
22785,35,2015,3,18,19,1.0,1.0,1.0,True,0,4,1,8,image
11631,52,2018,8,20,14,0.0,1.0,0.0,False,0,1,0,2,none
40173,47,2019,11,16,15,1.0,2.0,1.0,True,0,1,0,13,image
10588,26,2020,12,15,17,3.0,1.0,1.0,False,0,1,0,9,none
18599,2,2020,11,1,18,0.0,2.0,1.0,True,0,1,0,10,image
9298,5,2018,9,26,13,1.0,2.0,0.0,True,0,1,0,2,image
33841,18,2020,2,21,9,1.0,2.0,1.0,True,0,1,0,12,image
18486,2,2020,11,15,20,0.0,0.0,1.0,False,0,1,0,10,none
31790,53,2020,4,30,18,1.0,0.0,1.0,False,0,1,0,11,none
419,8,2019,8,18,22,0.0,0.0,1.0,False,0,1,0,9,none
7270,21,2019,1,6,11,0.0,1.0,0.0,True,0,2,0,2,image
27059,41,2016,3,22,16,0.0,2.0,0.0,False,0,2,0,2,none
2924,42,2019,8,31,4,3.0,1.0,2.0,True,0,2,0,13,image
30590,23,2020,12,20,14,3.0,1.0,0.0,False,0,1,0,9,none
2157,37,2016,8,16,11,1.0,1.0,1.0,True,0,2,0,2,image
15093,20,2014,11,22,17,1.0,1.0,1.0,True,0,2,0,2,image
37999,14,2014,7,5,18,1.0,1.0,0.0,False,0,2,0,2,none
29977,38,2020,10,26,13,3.0,3.0,0.0,True,0,3,0,10,image
168,8,2020,7,3,17,0.0,1.0,2.0,False,0,2,0,10,none
28887,43,2020,12,8,13,0.0,2.0,0.0,True,0,1,0,2,image
34244,10,2018,8,19,13,2.0,1.0,0.0,True,0,2,0,12,image
7711,7,2019,4,15,16,3.0,2.0,0.0,True,0,3,0,9,image
14064,55,2019,9,23,16,2.0,1.0,0.0,True,0,1,0,9,image
1089,16,2019,3,5,15,2.0,1.0,0.0,True,0,2,0,10,image
27186,41,2015,12,23,16,2.0,2.0,0.0,True,0,2,0,5,image
4470,19,2020,8,27,20,1.0,0.0,1.0,False,0,1,0,9,none
1601,16,2015,12,26,19,1.0,0.0,0.0,False,0,1,0,8,none
26384,41,2020,11,27,21,2.0,2.0,0.0,True,0,1,0,11,image
23505,45,2019,8,3,22,2.0,2.0,1.0,True,0,1,0,10,image
1922,37,2017,8,26,15,0.0,1.0,0.0,False,0,1,0,9,none
2513,42,2020,12,22,20,1.0,2.0,0.0,True,0,2,0,11,image
8371,30,2020,5,13,10,1.0,2.0,0.0,True,0,3,0,10,image
7940,30,2020,11,21,13,1.0,2.0,0.0,True,0,3,0,10,image
18309,2,2020,11,26,21,2.0,0.0,1.0,False,0,2,0,14,none
4862,19,2020,3,6,20,0.0,2.0,0.0,True,0,1,0,9,image
1237,16,2018,2,1,5,3.0,4.0,0.0,True,0,2,0,13,image
40072,47,2020,3,9,5,0.0,0.0,0.0,False,0,5,1,9,none
5089,1,2020,7,4,17,0.0,2.0,0.0,True,0,1,0,10,image
15250,20,2014,1,10,21,0.0,1.0,1.0,False,0,2,0,2,none
24743,4,2020,2,20,23,0.0,1.0,0.0,True,0,4,1,10,image
24785,4,2020,1,10,15,0.0,1.0,0.0,True,0,4,1,10,image
35540,11,2019,5,11,16,0.0,0.0,3.0,False,0,1,0,2,none
41260,12,2019,1,18,10,1.0,1.0,0.0,True,0,5,1,9,image
29660,43,2019,3,19,20,1.0,0.0,3.0,False,0,1,0,2,none
35887,54,2020,5,4,23,1.0,1.0,7.0,True,0,2,0,11,image
11982,52,2017,9,17,15,1.0,1.0,0.0,True,0,1,0,12,image
7491,21,2018,8,17,20,2.0,1.0,0.0,True,0,2,0,2,image
251,8,2020,4,10,13,1.0,2.0,0.0,True,0,1,0,9,image
6620,13,2020,1,20,15,0.0,0.0,4.0,False,0,2,0,11,none
39744,39,2019,9,24,15,3.0,2.0,2.0,True,0,1,0,9,image
27108,41,2016,2,16,19,0.0,2.0,2.0,True,0,3,0,2,image
9430,5,2018,5,27,16,2.0,2.0,1.0,True,0,1,0,2,image
5024,1,2020,10,5,16,1.0,2.0,0.0,True,0,2,0,10,image
1554,16,2016,1,2,11,4.0,1.0,0.0,True,0,1,0,7,image
8178,30,2020,8,9,11,2.0,2.0,1.0,True,0,2,0,10,image
27292,6,2020,10,6,14,1.0,2.0,0.0,True,0,1,0,2,image
14374,55,2018,10,15,11,2.0,1.0,0.0,False,0,3,0,9,none
1513,16,2016,1,24,18,1.0,0.0,0.0,False,0,1,0,8,none
10854,26,2020,10,30,15,2.0,1.0,1.0,False,0,1,0,9,none
28320,32,2020,7,1,16,3.0,1.0,0.0,True,0,3,0,11,image
19378,44,2018,6,22,19,3.0,1.0,0.0,True,0,1,0,12,image
37337,14,2020,5,10,14,0.0,1.0,1.0,False,1,1,0,9,none
22899,45,2020,12,11,18,0.0,1.0,1.0,False,0,1,0,9,none
41579,0,2020,12,4,19,1.0,0.0,1.0,False,0,3,0,9,none
41165,12,2019,5,6,13,0.0,1.0,0.0,True,0,3,0,10,image
8949,5,2019,8,11,16,3.0,3.0,0.0,True,0,1,0,9,image
41423,12,2018,8,11,20,1.0,0.0,1.0,False,0,5,1,9,none
3233,42,2019,5,2,14,4.0,1.0,1.0,True,0,4,1,12,image
7899,30,2020,12,16,17,2.0,3.0,1.0,True,0,3,0,10,image
20040,48,2019,3,9,14,0.0,1.0,0.0,False,0,1,0,9,none
30565,23,2021,1,4,17,1.0,2.0,1.0,False,0,1,0,10,none
33418,18,2020,9,19,11,2.0,1.0,0.0,True,0,1,0,10,image
12324,17,2020,3,14,15,0.0,0.0,1.0,False,0,2,0,9,none
33081,15,2019,10,16,17,1.0,0.0,0.0,False,0,1,0,11,none
23989,50,2019,2,24,17,0.0,1.0,0.0,False,0,4,1,9,none
42206,0,2019,10,27,2,0.0,2.0,0.0,True,0,1,0,9,image
28189,32,2020,9,27,18,3.0,3.0,0.0,True,0,3,0,9,image
7005,21,2019,10,30,18,4.0,4.0,0.0,True,0,3,0,2,image
33881,18,2020,2,2,14,2.0,1.0,0.0,True,0,2,0,9,image
27884,6,2019,8,2,19,1.0,4.0,1.0,True,0,1,0,9,image
38795,34,2020,7,31,17,1.0,2.0,0.0,True,0,1,0,10,image
13723,3,2019,8,3,7,1.0,1.0,0.0,False,0,1,0,9,none
14292,55,2019,2,8,11,2.0,1.0,0.0,True,0,2,0,10,image
3788,28,2017,9,4,17,1.0,1.0,0.0,True,0,3,0,10,image
32001,53,2019,12,9,16,2.0,0.0,0.0,False,0,1,0,12,none
25933,46,2019,11,4,16,1.0,0.0,0.0,False,0,2,0,10,none
18694,44,2020,12,28,15,1.0,0.0,0.0,True,0,1,0,9,video
34867,11,2020,8,25,17,0.0,0.0,1.0,False,0,2,0,9,none
16864,22,2019,8,31,17,0.0,0.0,1.0,False,0,2,0,10,none
6338,13,2020,6,20,15,0.0,0.0,1.0,False,0,2,0,9,none
12786,17,2019,8,18,15,1.0,1.0,1.0,False,0,1,0,9,none
19719,48,2020,2,23,12,1.0,0.0,0.0,False,0,3,0,9,none
28866,43,2021,1,3,17,3.0,1.0,0.0,False,0,1,0,2,none
37244,33,2020,1,5,12,0.0,1.0,0.0,True,0,5,1,9,image
12981,3,2020,11,17,14,1.0,0.0,2.0,False,0,1,0,9,none
10004,49,2019,1,6,15,0.0,1.0,0.0,False,23,2,0,10,none
41312,12,2018,12,3,19,0.0,0.0,0.0,False,0,3,0,9,none
13866,55,2020,6,19,9,4.0,1.0,1.0,True,0,1,0,9,image
22649,35,2015,7,3,2,0.0,1.0,0.0,True,0,4,1,2,image
7288,21,2018,12,31,22,1.0,1.0,0.0,True,0,2,0,9,image
14591,20,2020,6,7,22,0.0,1.0,1.0,False,0,1,0,9,none
18300,2,2020,11,26,23,2.0,1.0,1.0,True,0,2,0,14,image
30576,23,2021,1,1,9,2.0,1.0,0.0,False,0,2,0,10,none
11782,52,2017,12,23,1,1.0,1.0,0.0,True,0,1,0,2,image
11395,52,2020,2,10,21,2.0,1.0,0.0,False,0,1,0,14,none
2868,42,2019,10,4,19,2.0,2.0,0.0,True,0,2,0,11,image
32360,15,2020,10,16,20,0.0,0.0,0.0,False,0,1,0,11,none
35084,11,2020,2,8,19,0.0,0.0,1.0,False,0,3,0,10,none
11696,52,2018,3,11,13,0.0,1.0,0.0,True,0,1,0,9,image
36983,33,2020,3,9,9,1.0,0.0,1.0,False,0,3,0,11,none
15111,20,2014,8,23,18,0.0,0.0,2.0,False,0,1,0,2,none
13823,55,2020,8,17,16,1.0,1.0,1.0,True,0,1,0,9,image
16410,22,2020,7,19,12,0.0,1.0,1.0,False,0,1,0,10,none
20344,31,2020,12,13,15,0.0,0.0,2.0,False,0,2,0,9,none
37492,14,2017,9,17,22,1.0,1.0,0.0,True,0,1,0,2,image
26372,41,2020,12,27,21,2.0,1.0,0.0,False,0,1,0,8,none
32240,53,2019,8,5,0,1.0,0.0,0.0,False,0,1,0,10,none
29511,43,2019,6,16,12,1.0,2.0,0.0,True,0,1,0,9,image
13329,3,2020,3,6,11,4.0,1.0,1.0,True,0,1,0,12,image
13403,3,2020,2,4,12,0.0,2.0,1.0,True,6,1,0,9,image
18596,2,2020,11,1,23,2.0,1.0,2.0,True,0,1,0,11,image
14073,55,2019,9,1,15,2.0,1.0,0.0,True,0,1,0,10,image
31847,53,2020,3,12,15,0.0,0.0,0.0,False,0,1,0,9,none
6651,21,2021,1,17,22,1.0,4.0,0.0,True,0,2,0,2,image
20907,31,2019,10,25,16,1.0,0.0,3.0,False,0,2,0,9,none
8788,5,2020,2,22,17,1.0,1.0,0.0,True,0,1,0,2,image
21840,24,2019,11,2,18,0.0,2.0,0.0,True,0,3,0,10,image
28465,32,2020,1,28,16,1.0,2.0,1.0,True,0,3,0,12,image
17550,27,2016,5,23,15,1.0,1.0,1.0,True,0,3,0,9,image
11056,26,2020,8,30,19,0.0,1.0,3.0,False,0,1,0,15,none
38208,34,2020,12,28,15,2.0,2.0,1.0,True,0,1,0,12,image
5845,13,2020,12,26,12,2.0,1.0,0.0,True,0,1,0,9,image
30622,23,2020,11,29,14,2.0,1.0,2.0,False,0,1,0,10,none
24601,4,2020,9,4,18,0.0,1.0,0.0,False,0,2,0,10,none
32681,15,2020,5,18,17,0.0,0.0,0.0,False,0,1,0,11,none
24353,50,2018,3,24,20,0.0,1.0,0.0,False,0,4,1,9,none
18067,2,2020,12,25,15,1.0,0.0,1.0,False,0,1,0,12,none
35622,54,2021,1,9,15,1.0,1.0,0.0,True,0,2,0,2,image
5682,1,2018,4,22,18,1.0,2.0,0.0,True,0,1,0,9,image
17714,27,2015,12,18,17,1.0,1.0,0.0,True,0,3,0,2,image
40801,12,2020,6,21,20,0.0,0.0,1.0,False,0,4,1,9,none
42048,0,2019,12,31,13,0.0,0.0,1.0,False,0,3,0,9,none
42024,0,2020,3,7,10,2.0,2.0,0.0,True,0,3,0,10,image
856,16,2020,9,28,11,2.0,1.0,1.0,True,0,1,0,14,image
39950,47,2020,8,13,19,1.0,1.0,2.0,True,0,1,0,13,image
31251,23,2019,7,2,6,0.0,0.0,1.0,False,0,2,0,10,none
19240,44,2018,9,28,18,0.0,1.0,1.0,False,0,2,0,10,none
10668,26,2020,12,5,14,1.0,2.0,2.0,True,0,1,0,9,image
28878,43,2020,12,18,16,2.0,0.0,1.0,False,0,1,0,2,none
34348,10,2017,9,18,14,1.0,1.0,1.0,True,0,3,0,10,image
26985,41,2016,5,25,16,1.0,1.0,2.0,True,0,2,0,2,image
36466,33,2021,1,16,16,0.0,1.0,0.0,False,0,1,0,9,none
1809,37,2018,2,23,19,0.0,1.0,0.0,False,0,1,0,9,none
298,8,2020,1,21,17,0.0,0.0,1.0,False,0,5,1,12,none
28562,32,2019,11,30,10,3.0,1.0,1.0,True,0,3,0,14,image
18480,2,2020,11,16,15,3.0,1.0,2.0,True,0,3,0,12,image
5066,1,2020,8,16,15,0.0,2.0,0.0,True,0,2,0,9,image
25089,4,2018,12,2,15,0.0,0.0,0.0,False,0,5,1,12,none
8979,5,2019,7,15,14,2.0,2.0,0.0,True,0,1,0,2,image
12464,17,2019,11,19,15,1.0,0.0,0.0,True,0,1,0,9,video
21182,24,2021,1,19,18,0.0,1.0,1.0,False,0,1,0,10,none
13703,3,2019,8,16,10,0.0,0.0,1.0,False,0,1,0,9,none
6062,13,2020,9,21,7,3.0,1.0,0.0,False,0,1,0,9,none
11819,52,2017,11,23,23,1.0,1.0,0.0,True,0,2,0,2,image
27165,41,2016,1,8,20,1.0,1.0,0.0,False,0,2,0,2,none
20348,31,2020,12,8,19,1.0,1.0,1.0,True,0,2,0,12,image
41480,0,2021,1,10,21,1.0,2.0,0.0,True,0,2,0,9,image
36739,33,2020,8,10,13,0.0,2.0,0.0,True,0,5,1,11,image
4390,19,2020,9,28,1,0.0,1.0,0.0,False,0,1,0,2,none
4270,19,2020,11,17,12,0.0,2.0,0.0,True,0,1,0,9,image
26087,46,2019,7,21,20,1.0,1.0,0.0,False,0,2,0,10,none
6506,13,2020,4,4,8,1.0,0.0,2.0,False,0,1,0,9,none
28892,43,2020,12,2,12,0.0,2.0,0.0,True,0,1,0,2,image
29367,43,2019,9,20,8,1.0,2.0,0.0,True,8,2,0,2,image
25656,46,2020,11,19,15,2.0,1.0,0.0,True,0,4,1,10,image
11984,52,2017,9,16,18,1.0,1.0,1.0,True,0,2,0,8,image
23541,45,2019,7,24,14,1.0,2.0,1.0,True,0,1,0,10,image
20553,31,2020,7,6,20,0.0,2.0,1.0,True,0,1,0,9,image
39574,39,2019,12,23,15,1.0,2.0,0.0,True,0,1,0,9,image
5184,1,2020,2,22,21,1.0,0.0,1.0,False,0,2,0,9,none
35122,11,2020,1,18,21,1.0,0.0,2.0,False,0,2,0,9,none
12506,17,2019,11,4,20,1.0,0.0,0.0,False,0,1,0,12,none
33303,18,2020,11,11,14,1.0,1.0,0.0,False,0,1,0,11,none
553,8,2019,4,24,16,1.0,4.0,1.0,True,0,1,0,10,image
20033,48,2019,3,12,14,0.0,0.0,0.0,False,0,1,0,9,none
26920,41,2016,7,12,1,1.0,2.0,0.0,True,0,2,0,2,image
3456,28,2020,6,13,11,0.0,0.0,0.0,False,3,2,0,10,none
3630,28,2018,8,27,17,1.0,1.0,2.0,True,0,2,0,9,image
15623,40,2019,9,23,18,0.0,0.0,0.0,False,0,3,0,10,none
27879,6,2019,8,5,19,2.0,2.0,2.0,True,0,2,0,9,image
22363,35,2016,9,10,0,1.0,1.0,1.0,True,0,3,0,2,image
24047,50,2019,1,27,14,0.0,1.0,0.0,False,0,4,1,9,none
19553,48,2020,10,16,15,0.0,0.0,1.0,False,0,1,0,9,none
29909,38,2020,11,13,13,1.0,1.0,0.0,False,0,5,1,9,none
20917,31,2019,10,9,15,3.0,3.0,0.0,True,0,2,0,10,image
16527,22,2020,2,28,9,0.0,1.0,0.0,False,0,1,0,10,none
6505,13,2020,4,4,10,0.0,0.0,1.0,False,0,2,0,9,none
31544,53,2020,10,3,19,0.0,0.0,0.0,False,0,1,0,9,none
37368,14,2019,3,10,22,4.0,2.0,1.0,True,0,1,0,10,image
8115,30,2020,9,14,22,3.0,2.0,0.0,True,0,2,0,9,image
4576,19,2020,7,22,13,2.0,1.0,1.0,True,0,1,0,11,image
696,8,2018,12,25,23,1.0,2.0,2.0,True,0,2,0,9,image
21621,24,2020,5,18,14,0.0,0.0,0.0,True,0,1,0,10,video
770,8,2018,10,5,20,2.0,1.0,1.0,True,0,1,0,9,image
21059,31,2019,7,29,20,0.0,5.0,0.0,True,0,3,0,9,image
11378,52,2020,3,2,16,0.0,1.0,0.0,True,0,1,0,2,image
14420,55,2018,8,4,16,2.0,2.0,0.0,True,0,1,0,9,image
21043,31,2019,8,9,16,2.0,1.0,2.0,True,0,3,0,13,image
30685,23,2020,10,9,16,3.0,2.0,1.0,True,0,1,0,10,image
2136,37,2016,8,26,13,2.0,0.0,3.0,False,0,1,0,2,none
4338,19,2020,10,9,20,0.0,2.0,0.0,True,0,1,0,2,image
25324,4,2018,4,21,18,0.0,0.0,0.0,False,0,3,0,9,none
4260,19,2020,11,22,22,0.0,2.0,0.0,True,0,1,0,9,image
31084,23,2019,12,26,7,3.0,2.0,0.0,True,0,1,0,12,image
35977,54,2020,1,14,17,1.0,2.0,0.0,True,0,1,0,9,image
5707,1,2018,4,1,19,1.0,2.0,0.0,True,0,1,0,9,image
34865,11,2020,8,28,13,0.0,0.0,1.0,False,0,4,1,12,none
30356,38,2020,6,9,8,3.0,3.0,0.0,True,0,2,0,10,image
39342,39,2020,4,28,12,1.0,2.0,0.0,True,0,1,0,12,image
932,16,2020,5,22,8,1.0,1.0,1.0,True,0,2,0,14,image
33169,18,2020,12,27,14,0.0,1.0,0.0,False,0,1,0,9,none
22753,35,2015,3,28,22,1.0,1.0,2.0,False,0,3,0,2,none
19203,44,2018,10,18,18,2.0,2.0,0.0,True,0,1,0,12,image
27960,6,2019,6,13,16,1.0,2.0,1.0,True,0,1,0,9,image
20173,48,2018,11,13,22,1.0,1.0,1.0,True,0,1,0,12,image
8580,30,2019,12,30,16,2.0,2.0,1.0,True,0,2,0,9,image
39239,39,2020,7,11,12,1.0,2.0,0.0,True,0,1,0,12,image
36728,33,2020,8,18,14,0.0,1.0,0.0,True,0,2,0,11,image
4465,19,2020,8,29,23,0.0,2.0,0.0,True,0,1,0,7,image
42168,0,2019,11,13,0,0.0,2.0,0.0,True,0,1,0,10,image
6809,21,2020,7,24,16,1.0,1.0,0.0,True,0,2,0,2,image
23807,50,2019,7,2,16,0.0,1.0,0.0,False,0,4,1,9,none
2268,37,2016,6,3,11,2.0,0.0,3.0,False,0,2,0,10,none
21973,24,2019,2,15,18,1.0,1.0,0.0,True,0,3,0,10,image
8717,5,2020,6,23,15,1.0,2.0,1.0,True,0,1,0,2,image
25206,4,2018,8,29,2,0.0,1.0,0.0,False,0,3,0,13,none
23876,50,2019,5,9,19,0.0,1.0,0.0,False,0,5,1,11,none
19977,48,2019,5,9,16,4.0,1.0,0.0,True,0,1,0,10,image
27694,6,2019,9,30,22,2.0,1.0,0.0,True,0,2,0,2,image
40930,12,2020,1,3,16,0.0,0.0,1.0,False,0,3,0,9,none
34200,10,2018,12,3,19,2.0,1.0,0.0,True,0,2,0,12,image
35872,54,2020,5,16,23,1.0,1.0,0.0,True,0,2,0,9,image
42117,0,2019,12,8,15,0.0,2.0,0.0,True,0,1,0,9,image
33481,18,2020,8,18,8,1.0,1.0,1.0,False,0,1,0,10,none
40492,47,2018,9,15,17,2.0,4.0,0.0,True,0,2,0,9,image
15200,20,2014,2,26,23,2.0,1.0,0.0,True,0,1,0,2,image
6799,21,2020,8,2,18,1.0,3.0,0.0,True,0,3,0,2,image
23801,50,2019,7,7,18,0.0,1.0,0.0,True,0,5,1,9,image
39465,39,2020,2,18,16,1.0,2.0,0.0,True,0,2,0,12,image
22876,45,2020,12,27,21,1.0,1.0,1.0,True,0,1,0,10,video
1366,16,2016,3,16,18,2.0,0.0,0.0,False,0,2,0,8,none
11896,52,2017,10,10,1,1.0,2.0,0.0,True,0,1,0,2,image
33091,15,2019,10,10,21,1.0,0.0,0.0,False,0,1,0,12,none
5323,1,2019,4,5,21,0.0,0.0,1.0,False,0,3,0,9,none
10994,26,2020,9,13,14,1.0,2.0,0.0,True,0,1,0,9,image
13036,3,2020,10,6,16,5.0,4.0,0.0,True,0,1,0,9,image
34416,10,2017,1,11,0,1.0,1.0,0.0,True,0,2,0,11,image
30891,23,2020,6,13,15,1.0,2.0,0.0,True,0,1,0,10,image
7105,21,2019,6,10,16,2.0,0.0,0.0,False,0,1,0,11,none
38666,34,2020,9,6,15,2.0,2.0,3.0,True,0,1,0,9,image
8426,30,2020,4,23,16,2.0,2.0,0.0,True,0,3,0,9,image
15388,40,2021,1,10,23,0.0,0.0,0.0,False,6,2,0,10,none
36745,33,2020,8,9,9,0.0,0.0,2.0,False,0,3,0,9,none
40713,12,2020,10,14,16,0.0,1.0,0.0,True,0,3,0,10,image
33084,15,2019,10,14,19,1.0,0.0,0.0,False,0,1,0,11,none
25997,46,2019,9,16,15,1.0,1.0,2.0,True,0,2,0,14,image
26895,41,2016,7,30,16,0.0,2.0,0.0,True,0,2,0,2,image
3028,42,2019,7,20,10,1.0,2.0,0.0,True,0,2,0,11,image
38713,34,2020,8,21,18,2.0,2.0,0.0,True,0,1,0,9,image
18100,2,2020,12,20,23,0.0,1.0,0.0,False,0,1,0,10,none
13027,3,2020,10,11,8,0.0,1.0,1.0,False,0,1,0,11,none
5075,1,2020,8,8,17,0.0,2.0,0.0,True,0,2,0,9,image
37103,33,2020,2,2,9,1.0,1.0,0.0,False,0,2,0,9,none
28094,32,2020,12,26,7,2.0,1.0,0.0,True,0,2,0,9,image
406,8,2019,9,6,16,1.0,2.0,0.0,True,0,1,0,9,image
1469,16,2016,1,30,13,1.0,1.0,0.0,True,0,1,0,7,image
41129,12,2019,6,29,20,0.0,0.0,0.0,False,0,3,0,10,none
15287,20,2013,12,9,18,1.0,1.0,1.0,False,0,1,0,2,none
17469,27,2016,7,5,13,1.0,1.0,2.0,True,0,1,0,7,image
23074,45,2020,7,1,14,0.0,1.0,0.0,True,0,1,0,9,image
22978,45,2020,9,23,15,0.0,1.0,0.0,True,0,1,0,10,image
40789,12,2020,7,5,15,0.0,1.0,0.0,False,0,3,0,10,none
31712,53,2020,6,14,16,2.0,0.0,0.0,False,0,1,0,10,none
32778,15,2020,2,16,12,1.0,2.0,0.0,True,0,1,0,12,image
34954,11,2020,7,13,17,0.0,1.0,1.0,False,0,1,0,12,none
1104,16,2019,2,17,21,5.0,0.0,0.0,False,0,1,0,14,none
336,8,2019,12,16,16,1.0,2.0,2.0,True,0,1,0,9,image
28524,32,2019,12,21,11,2.0,1.0,1.0,True,0,3,0,11,image
31018,23,2020,3,8,15,0.0,2.0,0.0,True,0,1,0,10,image
14665,20,2018,6,16,18,0.0,0.0,2.0,False,0,1,0,9,none
9503,49,2020,12,15,23,0.0,1.0,0.0,True,0,4,1,10,image
25145,4,2018,10,23,16,0.0,1.0,0.0,False,0,5,1,9,none
38835,34,2020,7,20,13,1.0,2.0,0.0,True,0,1,0,9,image
33499,18,2020,8,4,11,1.0,1.0,13.0,False,0,3,0,10,none
2952,42,2019,8,19,18,0.0,3.0,0.0,True,0,2,0,11,image
12989,3,2020,11,13,16,1.0,1.0,5.0,False,0,2,0,9,none
25641,46,2020,11,26,15,0.0,2.0,0.0,True,3,2,0,12,image
19331,44,2018,7,28,14,0.0,1.0,1.0,False,0,2,0,9,none
15281,20,2013,12,15,18,1.0,0.0,1.0,False,0,2,0,2,none
9087,5,2019,4,13,15,1.0,2.0,0.0,True,17,1,0,2,image
20014,48,2019,3,25,21,1.0,2.0,0.0,True,0,1,0,9,image
5212,1,2020,2,4,0,1.0,1.0,2.0,False,0,1,0,12,none
410,8,2019,8,30,19,2.0,0.0,0.0,False,0,1,0,12,none
5149,1,2020,3,16,17,0.0,0.0,2.0,False,0,3,0,12,none
19248,44,2018,9,23,16,1.0,4.0,0.0,True,0,1,0,9,image
4632,19,2020,7,4,12,0.0,0.0,2.0,False,0,1,0,2,none
24355,50,2018,3,24,16,0.0,1.0,0.0,False,0,5,1,2,none
27285,6,2020,10,11,0,1.0,3.0,2.0,True,0,1,0,11,image
33764,18,2020,4,3,7,1.0,1.0,0.0,False,0,3,0,9,none
16598,22,2020,2,11,16,1.0,1.0,0.0,True,0,2,0,10,image
39884,47,2020,10,2,22,1.0,1.0,0.0,False,0,2,0,12,none
30169,38,2020,8,25,13,1.0,3.0,0.0,True,0,2,0,10,image
40093,47,2020,2,4,23,1.0,2.0,0.0,True,0,3,0,9,image
31985,53,2019,12,24,17,1.0,0.0,0.0,False,0,1,0,10,none
38442,34,2020,11,10,19,3.0,2.0,0.0,True,0,1,0,9,image
41713,0,2020,9,21,17,0.0,1.0,0.0,False,0,1,0,9,none
5597,1,2018,7,21,20,0.0,1.0,2.0,False,0,1,0,13,none
74,8,2020,10,10,15,2.0,2.0,2.0,True,0,1,0,11,image
8478,30,2020,4,2,9,4.0,1.0,2.0,True,0,5,1,9,image
22137,35,2019,8,10,14,1.0,1.0,1.0,True,0,3,0,10,image
38096,14,2014,2,22,18,1.0,0.0,0.0,False,0,3,0,2,none
29454,43,2019,7,17,11,2.0,2.0,1.0,True,0,1,0,11,image
36810,33,2020,6,28,13,3.0,2.0,0.0,True,0,5,1,12,image
13679,3,2019,8,26,8,2.0,1.0,1.0,False,0,1,0,10,none
13360,3,2020,2,21,12,1.0,4.0,0.0,True,0,1,0,9,image
28158,32,2020,11,14,10,1.0,3.0,0.0,True,0,3,0,9,image
14590,20,2020,6,7,22,0.0,1.0,0.0,False,0,1,0,11,none
27487,6,2020,2,29,15,0.0,1.0,1.0,False,0,1,0,6,none
30687,23,2020,10,6,14,1.0,1.0,0.0,False,0,1,0,12,none
29819,38,2020,12,15,13,2.0,3.0,1.0,True,0,3,0,12,image
11114,26,2020,8,9,20,1.0,1.0,1.0,True,0,5,1,11,image
13244,3,2020,4,21,9,4.0,1.0,0.0,True,0,1,0,12,image
12890,3,2021,1,11,13,0.0,0.0,3.0,False,0,1,0,9,none
39501,39,2020,2,2,22,2.0,1.0,0.0,True,0,3,0,12,image
10384,26,2021,1,13,15,1.0,1.0,2.0,True,0,3,0,9,image
24501,50,2017,3,27,19,0.0,0.0,1.0,False,0,5,1,5,none
40011,47,2020,6,16,15,1.0,1.0,1.0,False,0,2,0,9,none
28639,32,2019,9,22,22,1.0,5.0,0.0,True,0,5,1,9,image
22093,35,2020,2,15,14,1.0,1.0,0.0,True,0,4,1,9,image
8202,30,2020,7,28,15,2.0,3.0,1.0,True,0,3,0,10,image
38279,34,2020,12,15,16,2.0,2.0,3.0,True,0,1,0,9,image
10134,49,2018,11,9,4,1.0,0.0,0.0,False,0,2,0,14,none
8324,30,2020,5,28,15,2.0,4.0,1.0,True,0,3,0,9,image
40848,12,2020,4,14,20,0.0,0.0,1.0,False,0,3,0,9,none
37022,33,2020,2,24,16,0.0,1.0,0.0,True,0,3,0,9,image
29544,43,2019,5,26,6,1.0,2.0,3.0,False,0,1,0,2,none
24424,50,2017,9,26,3,1.0,0.0,1.0,False,0,4,1,2,none
30323,38,2020,6,27,12,1.0,2.0,0.0,True,0,3,0,9,image
20541,31,2020,7,18,12,1.0,3.0,0.0,True,0,2,0,10,image
33487,18,2020,8,15,10,1.0,1.0,1.0,True,0,2,0,10,image
2691,42,2020,7,6,20,1.0,2.0,1.0,True,0,1,0,11,image
22804,35,2015,3,13,11,2.0,0.0,1.0,False,0,4,1,2,none
22035,35,2020,9,19,14,0.0,1.0,0.0,False,0,2,0,10,none
32742,15,2020,3,6,22,0.0,1.0,0.0,True,0,2,0,12,image
6779,21,2020,8,25,17,2.0,1.0,0.0,True,0,2,0,5,image
27799,6,2019,9,17,8,2.0,2.0,4.0,True,0,1,0,9,image
25865,46,2019,12,17,20,0.0,1.0,0.0,False,0,2,0,10,none
9983,49,2019,1,16,1,2.0,1.0,0.0,True,0,2,0,12,image
11564,52,2018,12,18,0,2.0,3.0,1.0,True,0,1,0,10,image
115,8,2020,8,15,10,0.0,2.0,2.0,True,0,1,0,9,image
4701,19,2020,6,7,19,0.0,0.0,1.0,False,0,1,0,9,none
21312,24,2020,10,1,13,0.0,1.0,0.0,False,0,3,0,12,none
21287,24,2020,10,11,20,0.0,0.0,0.0,False,0,3,0,10,none
